Timestamp,NORAD_ID,SGP4_X_km,SGP4_Y_km,SGP4_Z_km,True_X_km,True_Y_km,True_Z_km,Error_X_km,Error_Y_km,Error_Z_km,Solar_Flux_F10.7,Atmospheric_Drag_Factor
2025-02-21T09:31:00,28039,-935.811,3142.032,-54.231,-939.733,3144.378,-55.753,-3.922,2.347,-1.522,105.7,0.000828
2025-03-16T17:50:00,34115,5358.9,-293.567,-5771.898,5357.316,-285.316,-5771.114,-1.584,8.251,0.784,71.6,0.001974
2025-04-17T11:49:00,34105,-2183.522,919.116,-2497.538,-2171.179,918.236,-2491.468,12.343,-0.879,6.07,92.5,0.004062
2025-03-27T05:11:00,37449,6994.48,6635.718,-5598.119,6997.367,6639.112,-5586.863,2.886,3.394,11.256,137.7,0.004007
2025-04-18T09:11:00,32623,1295.273,4286.943,2766.772,1307.667,4301.747,2769.159,12.394,14.804,2.387,115.0,0.001022
2025-01-01T04:37:00,34105,-6468.508,-6213.648,1423.279,-6465.543,-6211.11,1419.703,2.964,2.538,-3.576,134.2,0.004354
2025-02-06T23:27:00,42571,5841.138,3841.131,4850.732,5842.628,3852.89,4847.876,1.49,11.759,-2.857,78.1,0.001579
2025-02-06T23:00:00,36270,6449.269,2088.524,-4561.163,6463.673,2091.615,-4565.241,14.404,3.091,-4.079,94.5,0.003474
2025-04-05T10:47:00,40054,6281.774,-1517.58,6919.964,6295.79,-1504.193,6928.817,14.016,13.387,8.853,87.7,0.002871
2025-03-26T03:46:00,32314,-3668.057,6753.315,-4649.576,-3663.094,6754.119,-4649.216,4.963,0.804,0.361,90.0,0.000432
2025-02-06T14:04:00,28648,-6325.936,-864.918,-1124.855,-6334.829,-876.159,-1121.535,-8.893,-11.241,3.32,136.3,0.003965
2025-04-23T00:27:00,34012,-2871.279,-2537.963,6323.27,-2870.545,-2532.879,6306.537,0.735,5.084,-16.733,117.5,0.003107
2025-03-10T07:06:00,44782,-4690.039,5456.546,-4800.547,-4699.532,5460.596,-4793.874,-9.493,4.05,6.673,128.4,0.0014
2025-01-16T03:19:00,33024,-1499.369,695.277,-126.724,-1505.555,700.606,-137.215,-6.186,5.329,-10.491,86.6,0.003227
2025-03-08T08:36:00,44309,-406.778,5528.285,-3289.938,-408.555,5522.726,-3291.827,-1.778,-5.559,-1.888,73.6,0.002255
2025-04-19T07:30:00,33024,-4884.171,2750.593,-5646.163,-4890.017,2746.786,-5647.72,-5.846,-3.807,-1.557,111.8,0.004832
2025-02-06T06:51:00,43390,-5894.629,5638.881,3000.28,-5892.84,5648.999,2996.948,1.79,10.118,-3.331,79.6,0.00381
2025-04-18T10:54:00,25976,-5233.396,-1072.751,6835.919,-5247.144,-1060.622,6842.001,-13.748,12.13,6.082,75.4,0.002002
2025-01-04T18:49:00,44726,275.634,5840.267,-6826.907,289.821,5826.632,-6837.074,14.186,-13.635,-10.167,115.3,0.002955
2025-04-02T12:56:00,28358,4000.439,5144.654,5321.901,4005.734,5143.088,5317.319,5.296,-1.566,-4.582,119.5,0.003436
2025-01-28T07:08:00,42856,2667.193,-6309.926,-346.945,2664.008,-6308.386,-346.708,-3.185,1.54,0.237,137.4,0.004305
2025-01-17T05:04:00,43390,6639.072,-796.451,4561.527,6640.769,-796.291,4567.62,1.697,0.161,6.094,130.8,0.004349
2025-01-12T22:12:00,43390,2933.972,-1352.608,3927.23,2943.407,-1349.411,3921.15,9.435,3.197,-6.08,74.6,0.000262
2025-03-24T22:05:00,44726,-1843.073,-500.942,-1442.808,-1840.508,-504.634,-1455.205,2.565,-3.693,-12.397,114.1,0.001787
2025-01-16T04:41:00,25869,-6615.693,-6304.885,4953.499,-6606.993,-6308.497,4952.255,8.7,-3.612,-1.244,122.1,0.002615
2025-04-19T03:00:00,26041,1415.987,-6881.508,-3466.534,1424.908,-6883.24,-3473.268,8.921,-1.732,-6.734,90.2,0.002387
2025-03-28T08:16:00,30094,6992.011,6530.796,4751.298,6995.233,6530.358,4748.741,3.222,-0.438,-2.557,96.9,0.001455
2025-04-10T08:58:00,44782,2955.313,5493.233,-2816.924,2966.716,5505.007,-2812.169,11.403,11.774,4.756,124.5,0.003634
2025-03-17T09:54:00,34115,-1335.615,3314.249,1162.332,-1334.105,3319.511,1161.117,1.51,5.261,-1.215,121.1,0.002431
2025-03-08T23:55:00,38825,4768.942,5270.927,-4464.098,4767.22,5277.366,-4460.965,-1.722,6.439,3.133,96.9,0.000538
2025-04-07T16:07:00,43390,-1113.384,5415.81,-1796.446,-1115.184,5406.23,-1793.731,-1.8,-9.58,2.715,116.4,0.003141
2025-01-16T10:40:00,26423,-1656.631,-2823.019,-6243.132,-1659.77,-2826.628,-6253.681,-3.14,-3.609,-10.548,95.3,0.003607
2025-04-21T13:25:00,26041,-2612.203,-6187.81,-671.255,-2621.452,-6192.309,-673.172,-9.249,-4.499,-1.917,132.4,0.000734
2025-03-10T04:06:00,25212,6514.59,-1633.57,-6471.846,6508.325,-1631.825,-6467.394,-6.265,1.745,4.452,120.1,0.001319
2025-02-11T15:22:00,39719,46.711,-2714.389,-6085.982,36.625,-2708.834,-6087.351,-10.085,5.555,-1.369,104.7,0.003465
2025-01-13T20:16:00,27582,-4362.036,6273.181,5854.876,-4361.358,6269.334,5848.913,0.677,-3.847,-5.963,99.3,0.003288
2025-04-23T04:13:00,43089,486.268,-6319.783,6925.523,482.219,-6317.315,6923.371,-4.049,2.467,-2.152,100.4,0.002782
2025-01-16T06:38:00,40054,2600.36,-6869.736,-1107.8,2607.206,-6862.932,-1116.951,6.846,6.804,-9.151,119.4,0.001485
2025-02-01T00:42:00,25976,3891.425,4640.983,6623.676,3894.374,4639.26,6631.83,2.95,-1.723,8.154,125.1,0.002455
2025-04-02T03:52:00,29572,5696.321,4693.25,2366.307,5697.794,4698.578,2365.097,1.474,5.328,-1.21,149.1,0.001551
2025-02-11T11:57:00,26041,5237.966,4931.482,-1956.995,5243.079,4934.883,-1949.637,5.113,3.402,7.358,70.8,0.000778
2025-02-04T04:44:00,30231,6371.248,-3243.668,3262.951,6361.879,-3241.977,3256.839,-9.369,1.691,-6.112,108.3,0.002167
2025-01-28T21:56:00,29090,-6178.95,6194.538,-4768.464,-6177.731,6189.814,-4778.424,1.219,-4.724,-9.959,100.4,0.001857
2025-02-22T10:33:00,29090,6628.224,-5170.825,5885.572,6624.864,-5171.286,5885.352,-3.36,-0.461,-0.22,131.4,0.002926
2025-01-01T20:59:00,32055,2635.383,1655.346,-940.129,2646.19,1650.275,-944.915,10.807,-5.072,-4.785,136.1,0.004471
2025-01-15T14:51:00,38825,77.946,-429.955,-58.311,79.305,-425.469,-58.55,1.359,4.486,-0.239,100.3,0.004104
2025-01-26T19:39:00,28039,-726.62,4992.249,-741.046,-726.867,4978.614,-742.329,-0.247,-13.635,-1.282,114.6,0.000101
2025-03-23T14:07:00,36270,-2735.629,116.728,-4104.083,-2743.618,98.805,-4102.188,-7.99,-17.923,1.895,119.6,0.002418
2025-02-27T22:47:00,28358,3630.479,-3895.54,-2221.0,3641.182,-3891.137,-2218.688,10.703,4.403,2.313,73.7,0.000904
2025-01-25T14:29:00,29090,-1271.049,-3439.95,-4257.099,-1268.504,-3428.031,-4251.329,2.545,11.919,5.771,73.7,0.003203
2025-02-23T18:11:00,33667,1250.426,58.766,6493.967,1246.724,57.142,6489.005,-3.703,-1.624,-4.961,143.9,0.003927
2025-03-15T04:08:00,29090,4413.418,-5550.245,2205.305,4416.058,-5554.272,2195.33,2.64,-4.028,-9.976,101.8,0.00178
2025-03-22T11:58:00,34115,1435.342,5410.116,172.125,1435.974,5409.759,171.698,0.632,-0.357,-0.427,87.4,0.001128
2025-03-28T13:51:00,26423,-5142.596,2945.55,6652.513,-5137.666,2954.536,6654.273,4.93,8.986,1.76,145.4,0.00358
2025-03-07T17:02:00,28648,318.22,-6646.19,-4965.426,314.531,-6649.037,-4960.922,-3.688,-2.847,4.504,90.0,0.004213
2025-04-13T13:50:00,38746,4396.367,-5565.28,5152.495,4399.586,-5574.281,5157.958,3.219,-9.001,5.463,93.0,0.003356
2025-03-25T18:34:00,26423,-2622.844,729.744,-6818.487,-2618.092,729.336,-6819.194,4.752,-0.409,-0.707,142.9,0.003553
2025-02-06T18:54:00,37403,1447.418,3866.054,6500.058,1449.484,3864.051,6500.859,2.066,-2.003,0.802,104.3,0.002827
2025-03-03T22:20:00,41559,-6920.968,-471.361,6124.922,-6922.999,-460.909,6124.006,-2.031,10.452,-0.916,137.5,0.001576
2025-04-18T20:00:00,32055,-3920.532,-4425.833,-6045.529,-3925.122,-4432.529,-6047.596,-4.59,-6.696,-2.066,98.9,0.00117
2025-04-09T17:46:00,42870,2365.139,-760.659,5662.95,2370.365,-766.885,5651.373,5.227,-6.226,-11.578,143.3,0.00473
2025-01-21T02:13:00,25869,-6654.12,236.15,3786.921,-6660.268,232.357,3777.69,-6.148,-3.792,-9.231,77.7,0.004861
2025-01-24T21:09:00,33667,1813.203,-4015.548,2595.673,1814.994,-4006.902,2608.564,1.791,8.646,12.892,104.8,0.004102
2025-01-13T21:07:00,25819,-570.847,-2355.985,-5774.707,-561.538,-2351.812,-5775.957,9.308,4.173,-1.25,120.4,0.002222
2025-01-10T14:24:00,36029,-6917.415,3084.0,-6114.674,-6909.65,3091.038,-6111.889,7.765,7.038,2.785,93.2,0.003461
2025-03-01T17:55:00,44309,4509.713,-6568.532,-4811.471,4516.021,-6554.802,-4816.679,6.308,13.73,-5.208,141.0,0.00483
2025-02-06T05:14:00,28349,-5020.766,-6415.176,1018.06,-5015.652,-6421.831,1021.303,5.114,-6.655,3.242,128.1,0.001138
2025-01-07T23:37:00,36763,4686.477,-4279.433,-4460.988,4695.101,-4281.821,-4454.636,8.624,-2.388,6.352,93.3,0.00043
2025-02-19T18:23:00,34105,6321.559,-2000.063,2398.138,6317.113,-2005.384,2399.768,-4.446,-5.321,1.63,96.3,0.003331
2025-03-16T17:06:00,31515,6421.225,-4639.047,-2614.993,6425.232,-4650.314,-2622.478,4.007,-11.267,-7.485,108.4,0.002282
2025-01-27T18:37:00,26041,2037.722,-5852.368,-3071.377,2048.774,-5846.067,-3071.438,11.051,6.302,-0.061,128.2,0.004471
2025-02-15T16:32:00,44309,3768.804,-4021.35,-6486.812,3768.732,-4008.319,-6477.58,-0.071,13.032,9.232,117.2,0.0043
2025-02-24T23:30:00,29572,-1445.008,30.342,2277.499,-1435.427,27.395,2271.257,9.581,-2.947,-6.242,105.7,0.000978
2025-03-04T22:33:00,38746,-6434.122,3660.613,-3755.501,-6431.754,3664.536,-3747.538,2.368,3.922,7.963,140.5,0.000296
2025-04-08T16:25:00,36270,4615.06,4688.212,-3313.575,4610.981,4689.409,-3304.658,-4.079,1.197,8.917,136.8,0.002632
2025-01-22T07:26:00,38746,4441.315,-2169.547,4097.204,4447.864,-2170.884,4094.451,6.549,-1.336,-2.753,82.0,0.000871
2025-01-19T04:03:00,42856,3083.579,-258.767,-296.595,3084.914,-261.399,-295.873,1.335,-2.632,0.722,115.9,0.00089
2025-04-06T07:53:00,38825,-3384.365,-4479.474,6415.337,-3397.292,-4479.725,6406.559,-12.927,-0.251,-8.778,105.9,0.004965
2025-02-13T12:08:00,34115,1411.742,4124.625,4486.345,1403.182,4126.105,4480.523,-8.56,1.48,-5.822,106.3,0.002994
2025-01-16T21:08:00,28358,-6768.123,317.959,5730.749,-6770.186,304.224,5742.308,-2.063,-13.735,11.559,112.5,0.003787
2025-04-26T12:22:00,28169,550.004,-6983.197,6128.288,548.939,-6981.948,6133.63,-1.065,1.249,5.342,104.3,0.004698
2025-01-23T23:50:00,37449,4264.695,5710.024,4720.667,4256.093,5711.855,4724.007,-8.601,1.831,3.34,113.5,0.001363
2025-04-19T11:39:00,28648,1091.82,-5350.4,-6899.283,1093.173,-5354.264,-6908.835,1.353,-3.864,-9.552,122.1,0.001343
2025-02-28T21:07:00,44726,6885.181,-1435.642,-4148.289,6873.995,-1436.75,-4161.912,-11.187,-1.108,-13.623,131.9,0.002051
2025-04-21T00:51:00,37403,-3783.202,3963.53,6289.432,-3788.075,3959.574,6290.797,-4.873,-3.955,1.364,124.8,0.000355
2025-01-25T05:40:00,29572,4525.577,-396.639,1403.436,4526.833,-392.84,1400.003,1.256,3.799,-3.433,122.5,0.001504
2025-01-12T07:41:00,34105,-854.391,-4176.099,2196.379,-860.933,-4174.8,2197.906,-6.542,1.299,1.527,88.5,0.00093
2025-03-12T08:14:00,28648,6659.043,-5784.201,-3136.884,6651.525,-5784.6,-3122.415,-7.518,-0.399,14.468,114.0,0.003658
2025-03-18T18:16:00,28169,6482.8,-633.374,-1344.609,6475.626,-629.74,-1339.265,-7.174,3.634,5.344,97.2,0.000673
2025-02-22T22:14:00,40054,-801.239,-1720.876,-229.181,-796.637,-1713.419,-221.549,4.602,7.457,7.633,90.6,0.001975
2025-02-16T10:22:00,31515,-1226.036,-2056.652,499.127,-1228.847,-2058.614,507.208,-2.811,-1.962,8.081,97.4,0.002817
2025-03-05T03:07:00,28070,5520.428,-3232.939,6259.654,5515.935,-3247.76,6254.034,-4.492,-14.821,-5.62,86.2,0.001324
2025-03-16T05:48:00,29572,2461.37,2287.937,1593.578,2455.487,2286.234,1595.13,-5.882,-1.703,1.552,109.4,0.004928
2025-04-11T22:00:00,30094,-3076.267,-3890.701,1073.313,-3068.167,-3887.059,1071.293,8.1,3.642,-2.02,84.0,0.004885
2025-02-16T13:13:00,28648,2437.443,-1688.008,-5589.53,2435.151,-1689.722,-5595.676,-2.292,-1.714,-6.146,146.7,0.001781
2025-04-07T04:51:00,34115,2809.977,-1787.665,4960.565,2803.492,-1783.356,4957.192,-6.485,4.309,-3.373,88.9,0.002218
2025-01-13T03:44:00,37403,-4906.327,4279.357,-4527.498,-4904.061,4289.354,-4524.24,2.266,9.997,3.258,132.8,0.00157
2025-02-19T18:41:00,38825,-6159.491,4393.453,-328.448,-6165.881,4387.247,-343.09,-6.391,-6.206,-14.642,71.6,0.000694
2025-02-28T05:40:00,44782,538.136,6711.224,-3015.478,531.047,6701.76,-3022.789,-7.088,-9.463,-7.312,119.1,0.002372
2025-03-24T18:33:00,42856,-1094.569,1572.342,-1333.182,-1095.377,1568.239,-1336.001,-0.808,-4.103,-2.819,101.6,0.00445
2025-01-16T17:03:00,30231,-1204.153,-4425.593,-6676.585,-1206.964,-4428.618,-6693.411,-2.811,-3.024,-16.826,83.4,0.000605
2025-02-01T01:42:00,25819,3793.072,335.759,6944.192,3791.931,346.88,6945.215,-1.141,11.121,1.023,105.5,0.000719
2025-04-21T23:40:00,38746,5045.163,-2447.182,-333.834,5055.066,-2451.923,-327.327,9.903,-4.741,6.507,125.8,0.000967
2025-02-12T09:30:00,28039,-910.317,1957.011,472.978,-909.864,1947.34,465.636,0.453,-9.671,-7.342,70.8,0.002664
2025-04-18T13:25:00,36029,-6883.56,5909.238,6257.405,-6879.11,5911.221,6253.409,4.451,1.983,-3.996,70.6,0.001931
2025-03-14T06:54:00,32623,-4714.227,3319.65,-1543.874,-4718.291,3318.186,-1537.952,-4.064,-1.464,5.922,124.8,0.001495
2025-02-04T09:17:00,32314,-4446.299,-2945.666,1916.498,-4455.341,-2951.629,1915.722,-9.042,-5.963,-0.775,74.0,0.002721
2025-02-02T08:49:00,27848,3012.743,3179.499,-3740.653,3013.622,3181.218,-3735.851,0.879,1.719,4.802,133.3,0.001718
2025-04-08T23:02:00,44309,-6000.614,-417.945,-4309.308,-6011.908,-420.145,-4313.578,-11.294,-2.2,-4.27,89.9,0.003879
2025-03-16T20:19:00,25976,-548.315,3793.944,295.948,-539.79,3790.303,285.502,8.525,-3.641,-10.446,145.0,0.002653
2025-02-01T01:37:00,25976,-1954.027,-6270.775,2333.727,-1940.141,-6278.064,2343.752,13.886,-7.289,10.025,116.8,0.002039
2025-01-05T15:14:00,40054,-346.21,1346.972,-1800.419,-350.27,1350.432,-1782.969,-4.059,3.46,17.45,74.8,0.003258
2025-04-23T14:35:00,31515,6743.46,4039.866,3593.765,6741.18,4039.859,3592.726,-2.28,-0.006,-1.04,80.8,0.004503
2025-03-18T11:29:00,25869,598.277,-138.712,933.824,593.514,-134.026,920.312,-4.763,4.686,-13.512,112.5,0.002302
2025-04-07T16:43:00,28648,3862.851,83.408,3271.208,3863.211,81.858,3265.089,0.36,-1.55,-6.12,75.1,0.004839
2025-02-04T01:36:00,34105,3720.277,-4842.159,-3036.193,3710.098,-4837.25,-3029.993,-10.179,4.909,6.2,72.5,0.000625
2025-04-27T02:29:00,44782,4708.193,2210.898,361.499,4714.615,2212.415,359.406,6.422,1.517,-2.093,144.4,0.001123
2025-01-04T23:14:00,36270,-6150.197,812.278,6135.414,-6151.007,819.875,6128.397,-0.81,7.596,-7.017,94.3,0.004729
2025-04-23T21:27:00,36029,-1605.365,-4296.328,2196.271,-1602.811,-4289.349,2198.138,2.554,6.979,1.867,131.3,0.002925
2025-04-27T23:20:00,28358,-4664.67,-4474.448,-1378.2,-4658.228,-4472.859,-1372.945,6.442,1.59,5.255,96.0,0.001921
2025-03-20T00:33:00,28169,-3629.884,638.767,-1749.117,-3625.598,637.845,-1746.481,4.286,-0.922,2.636,70.0,0.00027
2025-02-04T01:29:00,27848,6907.768,-2774.217,-2795.325,6901.844,-2759.38,-2795.952,-5.924,14.837,-0.627,114.5,0.004637
2025-03-26T15:11:00,38746,-4814.501,-3290.165,5454.755,-4822.236,-3289.203,5460.082,-7.736,0.962,5.327,87.4,0.000478
2025-04-14T03:55:00,34105,4559.873,2654.331,1067.254,4562.304,2654.338,1058.356,2.43,0.006,-8.899,131.7,0.001805
2025-02-05T01:43:00,43089,-3825.953,2138.909,1432.223,-3834.702,2136.627,1420.045,-8.749,-2.282,-12.178,113.2,0.000833
2025-03-03T12:32:00,29090,6963.142,6594.563,3539.763,6960.119,6598.156,3542.082,-3.023,3.592,2.32,129.6,0.002786
2025-01-09T13:20:00,25212,3833.552,-5174.748,-5111.809,3838.129,-5186.856,-5109.4,4.577,-12.109,2.41,128.9,0.001307
2025-04-20T04:28:00,26423,5937.933,-5745.675,2404.466,5930.962,-5742.035,2416.483,-6.971,3.64,12.017,119.3,0.004952
2025-03-01T10:44:00,34012,5938.985,-3731.146,2595.029,5934.127,-3727.598,2588.819,-4.858,3.548,-6.21,119.7,0.000824
2025-04-19T21:33:00,42870,-2728.347,-403.336,-2353.726,-2727.821,-402.774,-2352.508,0.526,0.562,1.218,125.6,0.003374
2025-03-28T03:01:00,34012,-3423.611,-6158.459,-4190.255,-3422.575,-6152.082,-4191.648,1.036,6.377,-1.392,122.8,0.003349
2025-01-02T07:59:00,25869,5143.746,2091.756,-3763.639,5127.309,2098.14,-3764.533,-16.437,6.384,-0.894,110.1,0.002344
2025-01-21T08:56:00,32055,-2731.015,-140.94,3421.47,-2743.294,-145.982,3425.114,-12.279,-5.042,3.644,148.3,0.001452
2025-02-14T07:36:00,39719,5465.629,4408.021,-6587.477,5456.241,4413.004,-6590.545,-9.388,4.983,-3.068,146.8,0.003101
2025-02-14T04:41:00,44349,-1029.49,-2626.641,1475.164,-1032.091,-2620.428,1483.463,-2.601,6.213,8.299,86.2,0.000777
2025-04-24T20:59:00,28039,5839.57,-2555.053,802.764,5839.031,-2549.775,807.624,-0.538,5.278,4.86,103.1,0.002115
2025-01-12T02:44:00,37403,-3166.854,3907.51,-5505.2,-3180.324,3904.318,-5510.986,-13.471,-3.193,-5.786,88.5,0.001238
2025-03-14T07:47:00,43089,-327.569,32.544,1465.965,-323.079,27.705,1460.608,4.49,-4.839,-5.356,131.2,0.000174
2025-04-25T01:38:00,33667,6835.408,3608.872,-6074.091,6844.733,3618.716,-6077.799,9.326,9.844,-3.708,106.6,0.001309
2025-02-17T17:25:00,37403,4540.599,3082.813,-1481.89,4547.221,3082.645,-1488.539,6.621,-0.168,-6.649,106.6,0.004401
2025-03-20T01:44:00,37403,-6450.477,-1576.43,3712.238,-6444.419,-1568.294,3721.618,6.058,8.136,9.38,92.9,0.000916
2025-04-19T22:57:00,32055,5651.459,-509.895,2045.421,5651.302,-505.356,2048.662,-0.157,4.538,3.241,95.9,0.000222
2025-01-17T22:24:00,25976,5355.678,-5737.485,-2462.953,5354.181,-5734.47,-2472.399,-1.497,3.015,-9.446,126.5,0.003207
2025-01-14T09:19:00,29090,4074.932,163.33,6296.554,4075.685,173.306,6284.229,0.753,9.976,-12.326,139.5,0.000976
2025-01-20T15:15:00,29090,3760.826,-752.385,1770.34,3751.771,-748.143,1768.867,-9.055,4.241,-1.473,106.7,0.004292
2025-03-02T04:54:00,28070,1244.073,-340.032,-1257.881,1245.932,-336.036,-1257.338,1.86,3.997,0.543,73.9,0.000826
2025-02-15T23:37:00,34012,2337.952,4732.202,-2821.818,2340.314,4732.003,-2817.49,2.362,-0.199,4.328,118.9,0.003488
2025-04-17T06:44:00,32223,6040.717,-5696.232,-2809.877,6030.492,-5693.807,-2819.679,-10.226,2.425,-9.802,125.6,0.001445
2025-03-09T16:36:00,28070,1568.752,-5469.769,3216.199,1569.518,-5461.02,3222.679,0.766,8.749,6.48,148.9,0.001507
2025-01-24T06:51:00,36763,-2046.053,-5184.016,876.881,-2053.188,-5190.011,878.48,-7.134,-5.994,1.6,70.1,0.000218
2025-03-25T00:07:00,36763,6985.818,-1203.424,-2326.908,6981.802,-1208.695,-2330.976,-4.016,-5.27,-4.067,133.2,0.001608
2025-02-21T14:57:00,26423,-2334.04,-1455.309,964.902,-2329.786,-1452.311,969.537,4.254,2.999,4.635,72.8,0.000765
2025-03-26T11:04:00,36029,5543.0,-525.419,4398.333,5547.166,-518.685,4403.276,4.166,6.734,4.943,114.4,0.000192
2025-01-09T13:05:00,44349,-3073.56,-6563.576,6770.663,-3079.156,-6572.203,6766.424,-5.596,-8.628,-4.238,126.4,0.001641
2025-01-26T15:57:00,34105,5278.682,-1797.83,4612.405,5269.894,-1802.905,4604.516,-8.788,-5.076,-7.889,86.2,0.000554
2025-01-15T12:45:00,30094,-4842.911,-2238.377,-231.393,-4842.647,-2237.135,-219.556,0.264,1.242,11.837,149.4,0.001105
2025-01-19T09:40:00,32055,-5378.296,-2646.262,-6383.581,-5364.506,-2636.914,-6393.176,13.79,9.347,-9.596,131.3,0.003753
2025-03-18T10:17:00,28070,-2507.675,-4304.361,-3126.906,-2516.063,-4305.079,-3125.069,-8.388,-0.718,1.837,111.1,0.001112
2025-01-04T12:03:00,44349,6205.889,4256.04,1037.161,6201.497,4252.719,1039.752,-4.392,-3.321,2.591,72.3,0.004526
2025-04-19T04:05:00,29572,-1029.48,-4494.238,1345.699,-1034.23,-4497.611,1345.58,-4.751,-3.373,-0.119,123.7,0.002714
2025-04-06T22:58:00,40054,-444.137,-621.822,2582.692,-432.253,-629.786,2589.252,11.884,-7.964,6.561,119.4,0.004573
2025-04-27T22:50:00,33667,-2375.409,5051.082,-2453.345,-2383.435,5050.885,-2453.462,-8.027,-0.197,-0.117,116.0,0.002589
2025-03-07T22:37:00,28358,-2437.824,2092.32,4094.033,-2440.657,2090.06,4097.815,-2.833,-2.26,3.781,147.9,0.001981
2025-01-27T14:11:00,25212,3980.396,-905.048,4022.575,3979.47,-912.815,4028.288,-0.926,-7.767,5.713,117.4,0.002368
2025-01-25T04:42:00,43390,6382.368,-6025.493,-5477.575,6384.644,-6024.932,-5479.849,2.275,0.561,-2.274,77.2,0.004103
2025-03-03T18:00:00,44349,-658.358,-2918.954,1618.01,-655.527,-2921.053,1626.781,2.831,-2.098,8.771,144.9,0.003617
2025-03-28T00:15:00,36763,6809.903,-1341.236,-5214.22,6799.358,-1352.682,-5206.347,-10.546,-11.446,7.874,135.7,0.00186
2025-02-10T21:08:00,25212,2831.106,-1480.243,-2546.218,2828.197,-1474.351,-2551.253,-2.91,5.892,-5.035,144.0,0.004216
2025-04-20T05:29:00,27848,-6837.561,2077.449,-4984.058,-6830.896,2064.197,-5001.232,6.666,-13.252,-17.174,134.5,0.004315
2025-01-02T18:30:00,30094,-1062.254,4481.0,-1613.994,-1069.337,4486.168,-1618.63,-7.083,5.168,-4.636,144.1,0.002924
2025-01-08T15:40:00,42571,-1839.9,1123.763,6464.328,-1854.453,1128.753,6462.272,-14.553,4.99,-2.057,92.4,0.002633
2025-03-14T11:51:00,37403,2292.317,2362.04,2577.036,2287.742,2366.892,2575.582,-4.575,4.853,-1.454,142.5,0.002912
2025-03-26T23:39:00,25869,-2951.082,-6505.433,5920.103,-2947.252,-6513.378,5913.301,3.83,-7.946,-6.802,83.5,0.000353
2025-02-22T14:23:00,25819,-2984.581,-5844.858,78.346,-2988.059,-5851.604,72.661,-3.479,-6.747,-5.685,84.0,0.003
2025-04-25T13:49:00,26041,-3342.464,2810.848,-211.141,-3338.333,2807.164,-220.313,4.131,-3.685,-9.172,144.7,0.000855
2025-02-13T21:45:00,39719,-3668.736,-837.41,1926.045,-3669.232,-827.237,1920.812,-0.497,10.172,-5.233,101.9,0.001577
2025-03-28T13:39:00,39719,-355.746,-4967.902,5183.888,-366.037,-4960.15,5188.867,-10.292,7.753,4.979,124.6,0.000301
2025-02-11T17:00:00,44782,5016.979,-2310.456,-3260.771,5021.18,-2301.866,-3259.397,4.201,8.59,1.373,85.6,0.001753
2025-01-20T21:57:00,26423,-6881.334,-6048.673,-1242.517,-6889.07,-6046.903,-1250.764,-7.736,1.769,-8.246,72.7,0.003135
2025-03-10T14:42:00,28070,6306.845,1933.16,2913.051,6308.106,1942.405,2925.751,1.261,9.245,12.699,141.7,0.003509
2025-04-13T10:03:00,32314,1942.927,5917.735,-3130.63,1937.958,5921.95,-3140.928,-4.969,4.214,-10.297,75.9,0.003908
2025-04-23T08:06:00,41559,6378.48,-3294.692,-831.952,6368.773,-3299.24,-830.436,-9.707,-4.548,1.516,87.5,0.003252
2025-03-13T18:00:00,34012,-5979.127,998.824,-3491.651,-5979.854,1003.329,-3486.443,-0.727,4.505,5.208,123.2,0.001406
2025-03-11T21:19:00,30094,2906.479,3793.869,-306.048,2904.836,3791.569,-302.275,-1.643,-2.299,3.773,132.4,0.000694
2025-01-13T21:12:00,44309,-6227.275,6958.221,2059.042,-6224.56,6966.436,2059.578,2.715,8.215,0.536,93.2,0.001095
2025-01-26T17:41:00,43390,2742.352,5550.45,1828.639,2743.142,5555.844,1834.243,0.79,5.394,5.604,117.4,0.002497
2025-04-22T17:09:00,43390,-4.422,6509.354,4364.893,5.566,6511.285,4368.898,9.988,1.931,4.005,102.4,0.001137
2025-03-27T03:29:00,37403,1110.84,5947.421,-6483.713,1114.966,5959.767,-6482.171,4.126,12.346,1.542,83.8,0.000345
2025-04-11T03:43:00,36763,-4610.349,1274.595,4449.202,-4614.441,1261.166,4454.235,-4.093,-13.429,5.032,104.1,0.004076
2025-02-19T01:08:00,28039,642.387,-2497.742,6505.693,637.512,-2503.243,6499.123,-4.875,-5.502,-6.57,99.6,0.000909
2025-03-14T22:51:00,28358,4074.732,1850.725,-1734.165,4077.579,1844.332,-1728.755,2.847,-6.392,5.41,126.5,0.003009
2025-03-12T13:00:00,43089,-335.825,-5223.506,-4996.77,-340.715,-5223.29,-4995.708,-4.89,0.216,1.062,119.0,0.000531
2025-03-02T06:07:00,28349,-3701.054,-5354.89,422.786,-3713.81,-5359.726,424.749,-12.756,-4.835,1.963,131.6,0.003331
2025-01-04T23:03:00,44349,2593.413,6560.034,-358.22,2589.428,6569.015,-362.039,-3.985,8.981,-3.818,134.4,0.003816
