Event_ID,Target_ID,Debris_ID,Miss_Distance_km,Relative_Velocity_kms,Collision_Angle_deg,Covariance_Trace,Collision_Probability,Risk_Label
EVT_80349,48852,95810,13.317,9.858,38.2,216.619,0.08537,SAFE
EVT_80350,42478,84851,11.661,5.471,108.4,474.515,0.18769,SAFE
EVT_80351,44261,93285,2.021,11.877,96.3,139.81,0.52793,MEDIUM
EVT_80352,36315,94703,28.502,8.552,167.3,195.398,0.26414,SAFE
EVT_80353,22712,81549,3.152,10.319,56.5,427.864,0.59873,MEDIUM
EVT_80354,49973,83554,4.413,10.761,28.3,494.191,0.57235,MEDIUM
EVT_80355,20715,85599,3.672,9.846,39.4,156.42,0.65921,MEDIUM
EVT_80356,47823,96445,32.724,12.321,69.0,143.963,0.094,SAFE
EVT_80357,25884,82627,17.296,8.995,147.1,43.526,0.06262,SAFE
EVT_80358,34030,94200,1.988,11.539,23.3,148.693,0.54218,MEDIUM
EVT_80359,30357,92059,8.001,14.515,178.6,12.981,0.21234,SAFE
EVT_80360,24632,99882,1.591,7.031,118.9,349.246,0.87155,HIGH
EVT_80361,22509,91606,11.1,8.416,170.3,470.98,0.07751,SAFE
EVT_80362,31557,83568,11.276,8.113,88.6,344.175,0.04466,SAFE
EVT_80363,48694,89973,19.038,6.522,136.5,271.199,0.19609,SAFE
EVT_80364,32874,88593,29.697,14.708,53.1,465.115,0.27712,SAFE
EVT_80365,35264,97856,24.497,9.833,119.5,18.281,0.04431,SAFE
EVT_80366,37642,94016,6.075,8.265,12.6,181.977,0.40262,MEDIUM
EVT_80367,21673,91603,8.644,12.992,51.5,215.903,0.72093,MEDIUM
EVT_80368,24443,83246,3.435,13.733,171.2,319.665,0.57777,MEDIUM
EVT_80369,42751,91948,4.022,8.768,120.8,121.375,0.5049,MEDIUM
EVT_80370,44818,83732,0.554,12.237,141.0,210.535,0.50755,MEDIUM
EVT_80371,43752,81610,33.806,12.918,166.9,80.288,0.13012,SAFE
EVT_80372,38412,86246,8.505,7.482,2.2,45.534,0.10977,SAFE
EVT_80373,21353,83159,1.925,12.926,69.3,90.947,0.15779,SAFE
EVT_80374,47872,86050,1.143,14.748,75.0,291.898,0.70665,MEDIUM
EVT_80375,24712,91962,2.651,14.443,34.1,374.674,0.59192,MEDIUM
EVT_80376,33446,97902,0.499,9.158,113.8,476.148,0.82254,HIGH
EVT_80377,22409,98999,13.642,8.458,116.6,390.901,0.2392,SAFE
EVT_80378,48731,93342,6.31,5.55,8.4,205.18,0.54435,MEDIUM
EVT_80379,30842,93588,53.905,8.854,109.9,60.841,0.14647,SAFE
EVT_80380,31421,81039,17.037,8.544,42.6,169.41,0.04709,SAFE
EVT_80381,29693,97263,1.66,10.102,142.9,67.307,0.10027,SAFE
EVT_80382,33099,88035,15.314,13.055,12.0,252.704,0.19785,SAFE
EVT_80383,42964,99225,3.96,6.111,125.5,121.535,0.64168,MEDIUM
EVT_80384,25047,95816,4.709,10.939,25.3,395.897,0.67736,MEDIUM
EVT_80385,39734,92182,41.612,12.136,176.3,274.547,0.08043,SAFE
EVT_80386,44979,82177,3.955,6.391,57.0,57.974,0.06721,SAFE
EVT_80387,32545,84799,92.22,7.682,72.6,161.428,0.28404,SAFE
EVT_80388,30261,98079,22.343,9.677,136.8,355.828,0.13326,SAFE
EVT_80389,30168,86569,4.961,9.691,165.5,440.478,0.3294,MEDIUM
EVT_80390,34267,91304,4.252,5.998,36.6,483.401,0.64799,MEDIUM
EVT_80391,21700,85674,13.046,7.32,76.1,144.035,0.2662,SAFE
EVT_80392,39453,89664,11.298,6.126,66.5,46.603,0.03108,SAFE
EVT_80393,42046,98093,2.928,9.111,160.0,362.691,0.33782,MEDIUM
EVT_80394,39767,92340,17.8,8.229,59.6,320.906,0.11033,SAFE
EVT_80395,30823,83161,8.894,5.237,51.0,378.666,0.38227,MEDIUM
EVT_80396,26528,92384,49.198,6.705,174.2,287.797,0.21844,SAFE
EVT_80397,44783,82572,22.153,6.691,6.4,340.301,0.16297,SAFE
EVT_80398,31380,85369,3.573,10.273,106.4,154.557,0.73418,MEDIUM
EVT_80399,44007,98650,1.404,13.308,168.1,462.507,0.9104,HIGH
EVT_80400,37402,85369,2.921,9.409,73.6,51.079,0.08077,SAFE
EVT_80401,24023,98551,37.902,6.091,116.6,77.915,0.15233,SAFE
EVT_80402,44422,90487,6.377,11.022,12.4,352.816,0.4765,MEDIUM
EVT_80403,47684,94678,3.326,11.421,16.8,313.884,0.75346,MEDIUM
EVT_80404,36967,91460,0.653,14.358,177.1,73.137,0.14937,SAFE
EVT_80405,46631,96420,13.202,14.565,74.4,59.931,0.25259,SAFE
EVT_80406,26282,96317,42.598,10.505,24.7,458.437,0.04291,SAFE
EVT_80407,33080,96132,35.426,6.257,68.1,332.374,0.21053,SAFE
EVT_80408,30166,86075,21.784,8.939,168.5,437.21,0.28009,SAFE
EVT_80409,49783,92799,21.555,12.057,158.5,412.5,0.11403,SAFE
EVT_80410,32316,98608,4.153,13.041,130.8,418.095,0.32678,MEDIUM
EVT_80411,44968,80996,18.96,13.116,174.3,147.936,0.24503,SAFE
EVT_80412,31529,88121,41.694,14.852,104.3,487.289,0.28396,SAFE
EVT_80413,23553,99093,31.553,6.257,124.2,23.135,0.06263,SAFE
EVT_80414,20419,87177,12.608,13.266,178.0,200.106,0.27697,SAFE
EVT_80415,45742,82139,1.227,13.414,64.1,404.307,0.85547,HIGH
EVT_80416,21999,82004,5.789,13.97,74.5,499.251,0.63645,MEDIUM
EVT_80417,29843,86831,6.627,9.361,53.0,194.433,0.42736,MEDIUM
EVT_80418,35546,97709,0.061,7.437,23.1,437.414,0.94421,HIGH
EVT_80419,23462,96185,14.797,12.231,103.7,311.252,0.02551,SAFE
EVT_80420,43602,89391,5.614,9.176,156.9,308.471,0.44516,MEDIUM
EVT_80421,36184,97246,4.53,12.174,125.4,323.882,0.68756,MEDIUM
EVT_80422,43963,80397,15.895,7.631,76.0,100.476,0.04581,SAFE
EVT_80423,38032,92009,67.229,11.767,48.4,160.671,0.14808,SAFE
EVT_80424,49370,99404,3.738,9.194,67.2,491.168,0.7084,MEDIUM
EVT_80425,43026,90068,22.821,13.217,140.7,72.163,0.09,SAFE
EVT_80426,23564,83651,5.675,12.283,147.0,204.097,0.61836,MEDIUM
EVT_80427,23379,80024,0.468,6.42,151.8,159.035,0.39825,MEDIUM
EVT_80428,36107,96515,47.171,7.43,71.5,189.635,0.21247,SAFE
EVT_80429,34370,91277,0.678,10.799,52.4,342.542,0.98616,HIGH
EVT_80430,33930,83155,4.368,12.029,89.3,272.228,0.74999,MEDIUM
EVT_80431,27722,91055,3.608,12.819,54.0,412.386,0.4422,MEDIUM
EVT_80432,38573,84309,3.91,13.993,168.5,332.487,0.41021,MEDIUM
EVT_80433,28552,95015,27.961,7.607,68.8,18.709,0.13162,SAFE
EVT_80434,35795,94882,26.543,14.036,147.6,102.731,0.25376,SAFE
EVT_80435,20460,96629,21.739,6.838,61.4,147.932,0.09134,SAFE
EVT_80436,38402,80259,17.798,5.859,56.5,344.392,0.01742,SAFE
EVT_80437,32658,90990,2.31,7.628,56.7,24.248,0.05487,SAFE
EVT_80438,42793,88189,16.478,5.182,1.5,295.782,0.20442,SAFE
EVT_80439,37513,91842,0.758,7.572,106.9,395.325,0.86879,HIGH
EVT_80440,48086,83964,18.586,8.324,6.2,386.492,0.18467,SAFE
EVT_80441,38666,96685,1.251,14.735,176.7,420.687,0.86498,HIGH
EVT_80442,28342,82740,43.802,7.076,75.2,167.449,0.01033,SAFE
EVT_80443,39377,88341,4.171,8.664,32.1,140.177,0.43375,MEDIUM
EVT_80444,37111,93307,3.175,11.998,24.6,119.843,0.44722,MEDIUM
EVT_80445,36195,92147,10.236,14.227,86.6,275.897,0.20969,SAFE
EVT_80446,39474,80275,34.616,10.051,91.7,331.781,0.27832,SAFE
EVT_80447,37069,91864,9.605,8.616,135.5,138.693,0.64338,MEDIUM
EVT_80448,30485,87397,31.475,9.844,96.2,363.188,0.02531,SAFE
EVT_80449,29388,84138,23.059,13.22,136.2,321.306,0.11563,SAFE
EVT_80450,46171,94751,20.087,5.905,6.2,364.451,0.21271,SAFE
EVT_80451,44066,83107,47.693,6.628,162.8,264.764,0.166,SAFE
EVT_80452,23288,86701,3.291,13.83,98.3,450.251,0.67639,MEDIUM
EVT_80453,32765,93263,5.684,9.355,40.9,104.728,0.58665,MEDIUM
EVT_80454,32700,84258,8.042,7.584,47.2,16.018,0.21248,SAFE
EVT_80455,32526,99046,8.333,10.037,98.2,276.444,0.45216,MEDIUM
EVT_80456,36199,91324,28.646,9.437,115.2,68.893,0.11396,SAFE
EVT_80457,39182,85614,0.7,8.257,177.9,108.207,0.6569,MEDIUM
EVT_80458,36551,99581,47.102,13.402,129.7,417.017,0.19059,SAFE
EVT_80459,20305,83271,14.534,12.276,80.0,434.205,0.1724,SAFE
EVT_80460,25832,94473,0.172,7.826,175.2,489.748,0.91431,HIGH
EVT_80461,35183,83762,36.326,13.837,77.1,373.006,0.27721,SAFE
EVT_80462,42912,90003,35.004,14.593,78.2,62.789,0.17017,SAFE
EVT_80463,27235,90106,28.254,12.458,111.4,320.369,0.25946,SAFE
EVT_80464,31395,96313,1.267,13.911,77.8,463.536,0.98415,HIGH
EVT_80465,36174,92185,84.915,12.784,35.8,450.003,0.08289,SAFE
EVT_80466,36907,98942,0.869,6.21,170.6,266.07,0.53473,MEDIUM
EVT_80467,44128,88520,8.811,5.524,161.2,317.364,0.72883,MEDIUM
EVT_80468,47296,92869,4.606,7.892,82.9,200.427,0.63426,MEDIUM
EVT_80469,46396,88841,11.588,5.579,43.0,201.521,0.12275,SAFE
EVT_80470,34984,90856,57.749,11.144,36.2,407.688,0.20498,SAFE
EVT_80471,31779,92513,62.085,7.9,41.5,365.135,0.09046,SAFE
EVT_80472,25223,87785,11.777,7.056,163.9,446.273,0.15229,SAFE
EVT_80473,42569,90209,7.005,14.969,30.2,428.434,0.71039,MEDIUM
EVT_80474,41097,83188,5.095,13.479,162.8,454.361,0.78376,MEDIUM
EVT_80475,27522,82832,7.167,10.545,46.1,471.8,0.662,MEDIUM
EVT_80476,30991,90917,5.409,11.98,140.9,235.06,0.56253,MEDIUM
EVT_80477,23451,80700,13.606,8.532,98.5,394.059,0.11984,SAFE
EVT_80478,39512,98344,5.819,7.905,12.2,30.681,0.20128,SAFE
EVT_80479,40625,81605,35.389,8.723,26.3,170.198,0.02509,SAFE
EVT_80480,43031,92063,36.693,5.298,13.6,391.896,0.22134,SAFE
EVT_80481,24444,82972,6.065,5.861,9.9,44.25,0.03238,SAFE
EVT_80482,35140,81016,19.617,7.453,157.9,455.056,0.01555,SAFE
EVT_80483,21867,85221,4.052,13.601,147.8,416.242,0.43213,MEDIUM
EVT_80484,37375,87990,37.667,14.573,69.8,374.703,0.18279,SAFE
EVT_80485,31102,92957,48.718,7.736,109.3,128.793,0.02275,SAFE
EVT_80486,41983,87836,27.98,11.704,8.2,339.062,0.19779,SAFE
EVT_80487,46338,80447,11.513,6.723,178.1,318.745,0.20621,SAFE
EVT_80488,36457,82627,16.301,12.39,74.0,221.09,0.1209,SAFE
EVT_80489,40817,98480,5.229,6.692,14.8,16.233,0.25345,SAFE
EVT_80490,27307,96387,1.924,9.613,149.0,91.165,0.02563,SAFE
EVT_80491,35975,81763,41.949,9.984,146.7,203.113,0.07144,SAFE
EVT_80492,45685,85808,42.592,12.603,117.3,385.593,0.17696,SAFE
EVT_80493,26533,85525,6.8,8.77,53.9,448.407,0.62711,MEDIUM
EVT_80494,30043,80178,31.547,6.391,53.7,258.388,0.00367,SAFE
EVT_80495,45422,82605,25.664,5.946,28.4,187.384,0.21151,SAFE
EVT_80496,26481,95455,60.509,13.18,86.7,20.829,0.07736,SAFE
EVT_80497,27173,84698,12.737,6.259,62.7,445.06,0.22787,SAFE
EVT_80498,30190,80132,0.407,12.792,24.4,296.263,0.51978,MEDIUM
EVT_80499,25110,92349,0.651,10.341,97.5,318.298,0.98389,HIGH
EVT_80500,33199,94972,5.517,6.62,129.6,304.597,0.75413,MEDIUM
EVT_80501,27977,96333,2.569,7.966,29.9,146.886,0.67296,MEDIUM
EVT_80502,27854,83312,28.962,14.62,4.9,83.097,0.16214,SAFE
EVT_80503,32628,90783,9.428,9.19,150.7,248.087,0.64081,MEDIUM
EVT_80504,27914,96146,8.868,5.434,146.5,316.222,0.405,MEDIUM
EVT_80505,23026,99105,10.32,10.112,21.2,148.284,0.038,SAFE
EVT_80506,38993,97490,1.57,5.646,86.5,32.651,0.11315,SAFE
EVT_80507,39197,84329,26.913,10.607,42.9,390.938,0.25403,SAFE
EVT_80508,38225,90056,0.003,14.297,166.0,264.226,0.54985,MEDIUM
EVT_80509,45706,81109,75.245,13.017,57.9,258.269,0.06513,SAFE
EVT_80510,21370,93963,2.931,6.159,1.5,25.835,0.21486,SAFE
EVT_80511,49275,92729,7.06,12.305,38.6,339.799,0.73301,MEDIUM
EVT_80512,48058,95144,2.139,5.231,15.2,425.702,0.66959,MEDIUM
EVT_80513,25954,90248,1.678,6.526,55.9,50.21,0.28891,SAFE
EVT_80514,48300,90452,22.782,14.206,50.3,439.224,0.1561,SAFE
EVT_80515,35254,97448,16.564,8.559,68.7,148.824,0.18461,SAFE
EVT_80516,49559,90143,9.669,9.578,120.2,432.744,0.49909,MEDIUM
EVT_80517,21813,86757,9.766,9.86,20.8,174.442,0.48115,MEDIUM
EVT_80518,23757,89766,9.933,12.026,133.9,163.753,0.58244,MEDIUM
EVT_80519,38257,80129,9.55,13.815,178.0,484.656,0.37394,MEDIUM
EVT_80520,32599,99506,69.637,8.667,33.5,382.614,0.10153,SAFE
EVT_80521,45602,84818,11.259,7.484,47.1,258.863,0.19245,SAFE
EVT_80522,22058,83885,2.343,11.515,146.1,64.349,0.18359,SAFE
EVT_80523,28981,95830,4.224,12.514,132.4,39.89,0.28766,SAFE
EVT_80524,36333,98703,12.307,10.003,151.7,153.421,0.27418,SAFE
EVT_80525,26290,93128,26.6,11.0,115.0,247.926,0.26196,SAFE
EVT_80526,49596,92800,86.48,14.206,123.7,309.445,0.03454,SAFE
EVT_80527,39777,89989,23.634,10.139,91.6,326.823,0.13514,SAFE
EVT_80528,47402,80477,33.844,10.496,143.8,99.158,0.1799,SAFE
EVT_80529,23714,98605,7.191,13.423,25.2,287.735,0.30112,MEDIUM
EVT_80530,30320,92105,0.37,10.751,51.0,399.103,0.95722,HIGH
EVT_80531,29218,98125,16.786,11.056,124.9,202.928,0.22684,SAFE
EVT_80532,46673,98445,13.861,5.152,116.8,41.306,0.24378,SAFE
EVT_80533,33206,88576,13.42,13.658,56.5,76.03,0.13795,SAFE
EVT_80534,29216,97494,28.962,11.516,100.0,492.873,0.0849,SAFE
EVT_80535,44012,99083,38.981,10.799,94.6,270.302,0.11112,SAFE
EVT_80536,26757,90232,3.773,10.383,156.6,273.849,0.76067,MEDIUM
EVT_80537,41605,84916,18.654,8.957,12.9,208.041,0.22943,SAFE
EVT_80538,36770,98991,17.073,13.695,28.2,340.698,0.14367,SAFE
EVT_80539,36616,87604,37.232,5.324,129.6,284.813,0.07108,SAFE
EVT_80540,28449,97434,0.565,11.09,47.0,262.623,0.76584,MEDIUM
EVT_80541,29752,87487,7.684,10.534,15.8,460.177,0.414,MEDIUM
EVT_80542,24039,96457,41.204,9.984,34.1,243.076,0.26526,SAFE
EVT_80543,49126,82178,28.622,10.5,41.9,237.017,0.21111,SAFE
EVT_80544,21993,86278,1.496,9.947,60.3,173.393,0.59771,MEDIUM
EVT_80545,38967,98218,12.327,14.716,27.7,450.519,0.00253,SAFE
EVT_80546,35202,98358,2.431,7.883,11.1,438.968,0.75324,MEDIUM
EVT_80547,24982,91681,5.594,7.612,179.3,101.237,0.61795,MEDIUM
EVT_80548,42060,99927,3.288,6.274,176.9,63.292,0.06143,SAFE
EVT_80549,35106,97688,7.988,10.17,13.8,138.352,0.66205,MEDIUM
EVT_80550,25024,94114,10.265,11.741,60.5,305.046,0.03012,SAFE
EVT_80551,46468,85947,3.52,6.952,23.8,388.678,0.41279,MEDIUM
EVT_80552,35160,81093,44.425,6.647,165.1,461.914,0.06701,SAFE
EVT_80553,20035,99067,0.112,14.55,24.8,324.956,0.86282,HIGH
EVT_80554,35231,85093,12.568,6.288,19.8,263.808,0.17694,SAFE
EVT_80555,38111,80878,5.264,6.812,55.4,484.153,0.34283,MEDIUM
EVT_80556,49688,87132,28.277,13.279,26.2,464.922,0.27953,SAFE
EVT_80557,23109,83598,13.625,7.695,116.5,71.745,0.26118,SAFE
EVT_80558,22309,93933,8.601,7.801,68.5,76.751,0.1225,SAFE
EVT_80559,39275,99512,15.308,13.899,156.3,277.716,0.20993,SAFE
EVT_80560,36015,81686,4.466,6.504,59.3,258.728,0.58356,MEDIUM
EVT_80561,39025,99267,0.157,6.01,138.6,461.451,0.80388,HIGH
EVT_80562,20414,90569,13.271,11.845,165.7,22.408,0.01399,SAFE
EVT_80563,43432,94516,3.866,5.102,83.1,383.159,0.32547,MEDIUM
EVT_80564,47435,92440,3.819,6.915,152.7,104.782,0.41061,MEDIUM
EVT_80565,34194,87674,10.853,13.147,108.6,28.542,0.01829,SAFE
EVT_80566,37055,92259,12.927,14.841,113.8,387.558,0.21846,SAFE
EVT_80567,25680,90672,11.763,7.481,12.4,335.714,0.27684,SAFE
EVT_80568,46891,84218,3.079,10.729,69.8,425.137,0.72659,MEDIUM
EVT_80569,33588,87368,49.806,5.448,71.3,146.314,0.1201,SAFE
EVT_80570,33746,94405,2.194,12.605,41.8,84.444,0.17493,SAFE
EVT_80571,21882,80120,7.765,13.177,82.5,249.364,0.33485,MEDIUM
EVT_80572,45214,82782,32.266,13.315,15.3,121.404,0.20882,SAFE
EVT_80573,23012,96994,4.364,13.883,17.8,200.504,0.39691,MEDIUM
EVT_80574,49752,81618,2.166,12.306,138.8,423.268,0.53551,MEDIUM
EVT_80575,35386,94035,5.383,6.186,35.8,93.222,0.15523,SAFE
EVT_80576,39197,96440,15.777,7.264,46.4,377.028,0.03141,SAFE
EVT_80577,44125,85713,15.537,12.065,177.3,24.162,0.01823,SAFE
EVT_80578,38743,96632,1.912,13.694,47.9,24.316,0.26118,SAFE
EVT_80579,37516,82348,1.687,13.634,172.6,454.532,0.82701,HIGH
EVT_80580,23783,85354,5.928,12.808,22.3,238.439,0.67463,MEDIUM
EVT_80581,25695,92023,1.419,14.361,90.5,264.75,0.33517,MEDIUM
EVT_80582,30840,98133,8.294,7.202,55.7,130.801,0.55464,MEDIUM
EVT_80583,45493,97032,30.053,11.257,82.8,282.481,0.22774,SAFE
EVT_80584,25532,99148,23.056,9.434,95.9,496.337,0.15169,SAFE
EVT_80585,45140,94988,30.466,8.147,126.2,263.566,0.21176,SAFE
EVT_80586,35348,80010,8.35,5.618,2.3,64.288,0.14285,SAFE
EVT_80587,49123,90391,12.273,5.272,66.0,309.589,0.21167,SAFE
EVT_80588,41407,87498,6.911,12.483,117.6,287.68,0.61825,MEDIUM
EVT_80589,24667,90447,20.002,12.3,67.0,221.433,0.09716,SAFE
EVT_80590,38210,93192,22.79,11.691,37.9,123.088,0.1184,SAFE
EVT_80591,28456,95106,30.028,14.159,148.8,224.779,0.01763,SAFE
EVT_80592,28588,82525,51.955,11.542,109.3,89.929,0.20621,SAFE
EVT_80593,35024,98178,4.405,14.231,28.2,442.343,0.33269,MEDIUM
EVT_80594,32076,95672,29.571,7.236,3.5,33.71,0.04635,SAFE
EVT_80595,45515,83490,32.607,13.97,118.0,51.392,0.288,SAFE
EVT_80596,20103,84200,3.178,7.328,35.9,140.414,0.423,MEDIUM
EVT_80597,27798,96726,24.394,5.932,28.7,97.857,0.13404,SAFE
EVT_80598,28895,88850,12.451,5.935,65.6,299.359,0.28968,SAFE
EVT_80599,43840,83554,6.856,13.24,57.2,327.307,0.32729,MEDIUM
EVT_80600,37324,91020,2.409,8.102,126.2,334.127,0.5673,MEDIUM
EVT_80601,31837,91418,22.855,14.493,50.4,141.794,0.0931,SAFE
EVT_80602,35035,98079,2.149,11.497,26.8,92.732,0.23254,SAFE
EVT_80603,29344,98719,3.749,14.899,61.9,230.385,0.34215,MEDIUM
EVT_80604,40892,93155,22.986,7.29,81.8,63.809,0.18197,SAFE
EVT_80605,20248,97663,18.166,5.361,149.5,377.099,0.02147,SAFE
EVT_80606,42044,88270,4.476,10.399,4.0,83.059,0.13394,SAFE
EVT_80607,37798,93421,30.811,9.34,168.3,142.532,0.2495,SAFE
EVT_80608,42359,82208,33.439,5.697,14.5,141.4,0.28905,SAFE
EVT_80609,36353,97590,2.493,13.424,32.7,167.998,0.51821,MEDIUM
EVT_80610,33315,85735,0.687,12.809,2.3,318.81,0.89107,HIGH
EVT_80611,43639,94363,16.121,6.502,78.1,310.047,0.19093,SAFE
EVT_80612,48721,93173,16.874,8.648,136.1,428.431,0.02776,SAFE
EVT_80613,42222,94880,4.13,9.541,156.4,361.345,0.44109,MEDIUM
EVT_80614,42021,98429,3.724,7.279,57.3,177.914,0.74569,MEDIUM
EVT_80615,26156,81953,7.758,14.504,165.5,177.112,0.59929,MEDIUM
EVT_80616,27530,93212,4.23,5.051,6.9,374.521,0.39231,MEDIUM
EVT_80617,47414,81570,13.952,5.715,52.9,32.361,0.23463,SAFE
EVT_80618,39358,92755,20.688,5.132,53.4,481.425,0.21894,SAFE
EVT_80619,48079,91584,10.4,11.899,174.6,300.55,0.15268,SAFE
EVT_80620,49276,82808,11.659,13.537,109.6,40.647,0.05087,SAFE
EVT_80621,41296,94048,8.309,5.675,16.4,300.374,0.59511,MEDIUM
EVT_80622,40810,89559,0.946,6.589,88.8,33.875,0.06244,SAFE
EVT_80623,41954,91492,9.191,11.575,23.2,267.324,0.71522,MEDIUM
EVT_80624,45600,84088,26.488,14.848,78.1,343.557,0.04142,SAFE
EVT_80625,45677,81658,28.45,11.212,141.0,371.996,0.24849,SAFE
EVT_80626,47748,92999,5.813,12.439,132.9,175.373,0.42478,MEDIUM
EVT_80627,46123,93027,11.116,14.846,99.9,448.059,0.18983,SAFE
EVT_80628,25174,91759,7.338,9.436,55.0,494.332,0.75991,MEDIUM
EVT_80629,38740,84578,23.431,5.253,80.3,89.667,0.21778,SAFE
EVT_80630,33867,91669,52.741,14.096,154.8,498.778,0.13273,SAFE
EVT_80631,45228,83450,1.293,6.161,31.7,215.367,0.61607,MEDIUM
EVT_80632,22480,98558,2.447,5.664,18.3,427.554,0.33666,MEDIUM
EVT_80633,42132,86537,7.776,5.717,93.3,104.596,0.60242,MEDIUM
EVT_80634,24249,88519,29.297,12.516,86.5,182.906,0.14288,SAFE
EVT_80635,37257,85458,120.55,14.416,42.4,218.42,0.15975,SAFE
EVT_80636,47055,98141,20.579,5.075,0.8,370.468,0.06314,SAFE
EVT_80637,35003,81867,24.961,8.318,2.9,387.41,0.04911,SAFE
EVT_80638,39333,85842,1.908,6.939,127.9,66.53,0.16442,SAFE
EVT_80639,25622,99426,19.65,11.696,34.7,254.511,0.14896,SAFE
EVT_80640,28228,94167,4.009,14.454,56.6,229.999,0.69096,MEDIUM
EVT_80641,41102,96563,7.507,11.956,159.6,122.459,0.59415,MEDIUM
EVT_80642,44092,83474,1.476,12.881,174.3,264.081,0.51548,MEDIUM
EVT_80643,42678,97115,2.443,13.779,9.1,55.017,0.07981,SAFE
EVT_80644,43961,91010,2.823,11.815,30.6,157.254,0.37722,MEDIUM
EVT_80645,45952,80866,44.266,9.351,165.1,298.02,0.16875,SAFE
EVT_80646,45889,82018,13.494,9.661,24.1,146.62,0.18257,SAFE
EVT_80647,22548,85361,2.214,10.117,66.8,438.804,0.32598,MEDIUM
EVT_80648,42083,99421,10.364,7.712,41.2,273.534,0.02711,SAFE
EVT_80649,21043,96948,0.156,12.285,24.9,442.85,0.80343,HIGH
EVT_80650,40054,91149,9.827,12.117,58.6,219.317,0.757,MEDIUM
EVT_80651,38043,94631,27.658,13.373,20.8,400.689,0.28062,SAFE
EVT_80652,41359,90249,5.955,6.489,70.9,34.697,0.19725,SAFE
EVT_80653,40775,97809,26.312,11.657,64.7,266.444,0.18527,SAFE
EVT_80654,25174,92182,13.061,10.06,92.0,204.579,0.18632,SAFE
EVT_80655,41996,97934,14.828,8.168,174.9,230.687,0.22792,SAFE
EVT_80656,45535,88592,7.834,6.388,58.7,347.76,0.72285,MEDIUM
EVT_80657,33460,81637,7.447,11.551,179.6,169.333,0.68383,MEDIUM
EVT_80658,31444,91543,22.071,10.886,34.9,162.04,0.22019,SAFE
EVT_80659,40215,89999,6.194,14.067,52.8,11.178,0.26402,SAFE
EVT_80660,26683,88036,17.19,10.365,149.2,341.977,0.10328,SAFE
EVT_80661,44981,96129,2.165,6.235,24.2,52.214,0.27524,SAFE
EVT_80662,47733,92026,37.338,14.976,72.1,291.012,0.14029,SAFE
EVT_80663,27371,99516,34.987,7.637,99.9,294.581,0.02155,SAFE
EVT_80664,37242,81103,13.996,6.266,17.8,236.827,0.1492,SAFE
EVT_80665,34758,90668,24.987,9.269,47.4,483.007,0.03793,SAFE
EVT_80666,40721,96733,2.178,10.181,118.8,172.06,0.70409,MEDIUM
EVT_80667,31410,95083,5.445,9.954,71.8,282.813,0.39093,MEDIUM
EVT_80668,26130,80285,30.146,12.604,127.1,481.839,0.20217,SAFE
EVT_80669,35170,91582,20.529,5.492,148.0,313.539,0.09735,SAFE
EVT_80670,27854,95434,5.698,14.77,164.1,373.856,0.60547,MEDIUM
EVT_80671,46902,91337,9.434,6.561,57.2,86.815,0.03138,SAFE
EVT_80672,40221,80171,21.673,9.072,24.9,180.554,0.06862,SAFE
EVT_80673,30464,83080,6.476,12.676,0.1,265.007,0.7247,MEDIUM
EVT_80674,38029,98316,16.12,10.925,88.8,406.322,0.01866,SAFE
EVT_80675,36350,89099,15.091,13.32,70.7,358.335,0.08495,SAFE
EVT_80676,23751,87669,36.366,11.521,99.2,295.37,0.21709,SAFE
EVT_80677,24734,80950,2.105,10.752,56.9,56.904,0.11042,SAFE
EVT_80678,23667,83078,7.362,5.649,175.3,283.003,0.45585,MEDIUM
EVT_80679,36212,95717,15.083,5.046,140.9,51.433,0.20259,SAFE
EVT_80680,49561,80782,3.868,7.593,177.6,329.929,0.34382,MEDIUM
EVT_80681,26252,87414,7.674,13.482,35.4,61.316,0.23825,SAFE
EVT_80682,30565,99465,1.041,10.304,95.3,241.017,0.60938,MEDIUM
EVT_80683,24921,90385,6.601,6.358,20.3,410.431,0.69136,MEDIUM
EVT_80684,44017,87039,7.846,7.831,30.8,382.703,0.46477,MEDIUM
EVT_80685,43630,82797,13.557,5.308,66.7,236.283,0.04956,SAFE
EVT_80686,35970,86756,3.137,10.105,51.6,352.876,0.53084,MEDIUM
EVT_80687,38745,90223,16.397,12.509,133.4,426.335,0.01393,SAFE
EVT_80688,46543,92598,21.448,7.69,64.4,283.693,0.18705,SAFE
EVT_80689,46812,92401,3.472,11.987,51.3,350.301,0.57209,MEDIUM
EVT_80690,43316,99804,8.374,5.502,153.6,458.465,0.45564,MEDIUM
EVT_80691,34626,90912,8.534,7.066,7.5,105.087,0.58225,MEDIUM
EVT_80692,29879,93105,4.107,9.148,117.9,421.431,0.58474,MEDIUM
EVT_80693,29341,89754,0.93,11.469,0.0,438.419,0.92469,HIGH
EVT_80694,24873,82478,8.46,10.046,77.7,149.467,0.35199,MEDIUM
EVT_80695,40902,84524,11.276,12.294,120.2,99.866,0.08856,SAFE
EVT_80696,34898,88570,7.855,11.596,65.1,147.644,0.44321,MEDIUM
EVT_80697,27525,80245,15.123,10.038,60.5,211.914,0.03,SAFE
EVT_80698,39971,99607,10.68,5.332,87.7,205.015,0.01376,SAFE
EVT_80699,25906,91516,11.183,14.999,118.1,197.472,0.08374,SAFE
